id,name,birth_canton,lat,long,wikidata_uri
453,Kyburg,ZH,47.457777777778,8.745,https://www.wikidata.org/wiki/Q65779
454,Stampa,GR,46.343,9.5905,https://www.wikidata.org/wiki/Q688507
455,Flawil,SG,,,
456,Wolfwil,SO,47.26819,7.78967,https://www.wikidata.org/wiki/Q22632420
457,Fahrwangen,AG,,,
458,Brugg,AG,,,
459,Ganterschwil,SG,47.383055555556,9.0830555555556,https://www.wikidata.org/wiki/Q65461
460,Bubendorf,BL,,,
461,Graz,Etranger,,,
462,L'Isle,VD,,,
463,Kulmbach,Etranger,,,
464,Caluire-et-Cuire,Etranger,,,
465,Londres,Etranger,,,
466,Annonay,Etranger,,,
467,Pforzheim,Etranger,,,
468,Hottingen,ZH,,,
469,Langenthal,BE,,,
470,Heidelberg,Etranger,,,
471,Courtelary,BE,47.17822,7.07236,https://www.wikidata.org/wiki/Q22401642
472,Zoug,ZG,,,
473,Wattwil,SG,47.29955,9.08657,https://www.wikidata.org/wiki/Q22555103
474,Einsiedeln,SZ,,,
475,Murten,BE,,,
476,Mels,SG,46.17645,13.10948,https://www.wikidata.org/wiki/Q18452138
477,Hinwil,ZH,47.303333333333,8.8444444444444,https://www.wikidata.org/wiki/Q69383
478,Kehl-Kork,Etranger,,,
479,Oberägeri,ZG,,,
480,Binzhou,Etranger,,,
481,Schönenberg,ZH,,,
482,Schwyz,SZ,47.020546,8.658332,https://www.wikidata.org/wiki/Q68155
483,Alvaneu,GR,46.683055555556,9.6497222222222,https://www.wikidata.org/wiki/Q64229
484,Casablanca,Etranger,,,
485,Munich,Etranger,,,
486,Třinec,Etranger,49.677609314509,18.670814768494,https://www.wikidata.org/wiki/Q986102
487,Mitlödi,GL,47.012222222222,9.0805555555556,https://www.wikidata.org/wiki/Q661465
488,Eriswil,BE,47.07816,7.85149,https://www.wikidata.org/wiki/Q22418761
489,Zernez,GR,,,
490,"Emmendingen, Breisgau, Baden",Etranger,,,
491,Lennep,Etranger,,,
492,Münchenstein,BL,,,
493,Presinge,GE,46.21975,6.25517,https://www.wikidata.org/wiki/Q22564712
494,Kerzers,FR,46.97586,7.1957,https://www.wikidata.org/wiki/Q22387822
495,Nuremberg,Etranger,,,
496,Langenbruck,BL,,,
497,Kriens,LU,,,
498,Thun,ZH,46.759,7.63,https://www.wikidata.org/wiki/Q68978
499,Wollishofen,ZH,47.343944444444,8.5301138888889,https://www.wikidata.org/wiki/Q642353
500,Galaţi,Etranger,,,
501,Grandvaux,VD,46.483333333333,6.7166666666667,https://www.wikidata.org/wiki/Q664153
502,Froideville,VD,,,
503,Le Fuet,BE,47.2433,7.1815805555556,https://www.wikidata.org/wiki/Q1289387
504,Schwanden,GL,,,
505,Pfäfers,SG,,,
506,Mulhouse,Etranger,47.748611111111,7.3391666666667,https://www.wikidata.org/wiki/Q79815
507,Croy,VD,,,
508,Goumoëns,VD,,,
509,Bursins,VD,,,
510,Ouchy,VD,,,
511,Montheron,VD,46.590222,6.664222,https://www.wikidata.org/wiki/Q3322727
512,L'Abbaye,VD,,,
513,Amsterdam,Etranger,,,
514,Versailles,Etranger,,,
515,Jassy,Etranger,,,
